,date,emissions,demand,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,total generated
03:45,20221114,7724,20569.0,13354,627,4228,-247,1131,3,0,-22,1465,815,246,213,114,21927
03:50,20221114,7766,20591.0,13338,642,4090,-171,1131,3,0,-22,1444,815,247,213,113,21843
03:55,20221114,7683,20606.0,13306,636,4032,-92,1131,3,0,-22,1434,814,248,213,113,21816
04:00,20221114,7650,20614.0,13305,638,4078,-160,1131,3,0,-22,1439,814,248,213,113,21800
04:05,20221114,7663,20676.0,13161,668,4123,-84,1130,3,0,-22,1397,815,248,213,112,21764
04:10,20221114,7618,20747.0,13108,688,4032,18,1130,3,0,-22,1314,815,247,213,111,21657
04:15,20221114,7556,20803.0,13086,697,3943,155,1130,3,0,-22,1254,815,246,213,112,21632
04:20,20221114,7506,20876.0,13093,734,3933,210,1130,3,0,-22,1236,815,245,213,112,21702
04:25,20221114,7515,20934.0,13152,701,3962,126,1131,3,0,-22,1235,816,243,213,112,21672
04:30,20221114,7577,21006.0,13376,689,3927,51,1131,3,0,-22,1219,816,243,213,112,21758
04:35,20221114,7649,21084.0,13491,700,3890,43,1131,3,0,-23,1209,815,243,213,112,21827
04:40,20221114,7728,21137.0,13723,803,3820,-42,1131,2,0,-23,1218,814,242,213,114,22015
04:45,20221114,7836,21220.0,13757,869,3701,9,1131,2,0,-23,1226,815,243,214,114,22058
04:50,20221114,7815,21254.0,13790,888,3650,21,1131,2,0,-24,1230,815,244,213,114,22074
04:55,20221114,7822,21339.0,13702,936,3782,27,1131,3,0,-24,1254,816,244,213,114,22198
05:00,20221114,7841,21487.0,13453,1008,3933,114,1131,3,0,-24,1267,815,241,213,113,22267
05:05,20221114,7807,21775.0,13306,1206,4130,245,1131,3,0,-24,1291,815,241,213,112,22669
05:10,20221114,7809,22025.0,13111,1306,4211,393,1131,4,0,-24,1298,816,241,212,125,22824
05:15,20221114,7779,22154.0,13149,1308,4186,497,1131,3,0,-23,1284,815,240,212,127,22929
05:20,20221114,7786,22313.0,13150,1306,4138,702,1131,3,0,-24,1248,816,240,213,128,23051
05:25,20221114,7754,22321.0,13080,1313,4094,815,1131,4,0,-23,1216,815,241,212,128,23026
05:30,20221114,7684,22368.0,13153,1319,3998,871,1132,4,0,-24,1191,815,239,212,128,23038
05:35,20221114,7742,22563.0,13290,1332,4026,918,1132,4,0,-23,1187,816,239,212,128,23261
