date,demand
20151207T03Z,33597
20151207T02Z,30619
20151207T01Z,28864
20151207T00Z,28263
20151206T23Z,27904
20151206T22Z,27967
20151206T21Z,28053
20151206T20Z,28198
20151206T19Z,27966
20151206T18Z,27402
20151206T17Z,26348
20151206T16Z,25658
20151206T15Z,24887
20151206T14Z,24383
20151206T13Z,24289
20151206T12Z,24503
20151206T11Z,25129
20151206T10Z,26151
20151206T09Z,27531
20151206T08Z,29377
20151206T07Z,31068
20151206T06Z,32211
20151206T05Z,32970
20151206T04Z,33461
20151206T03Z,33539
20151206T02Z,31084
20151206T01Z,29411
20151206T00Z,28906
20151205T23Z,28766
20151205T22Z,28849
20151205T21Z,29243
20151205T20Z,29802
20151205T19Z,29965
20151205T18Z,29479
20151205T17Z,28662
20151205T16Z,27866
20151205T15Z,26715
20151205T14Z,25975
20151205T13Z,25625
20151205T12Z,25773
20151205T11Z,26225
20151205T10Z,27104
20151205T09Z,29095
20151205T08Z,31047
20151205T07Z,32831
20151205T06Z,33956
20151205T05Z,34699
20151205T04Z,35403
20151205T03Z,35610
20151205T02Z,33459
20151205T01Z,32390
20151205T00Z,32215
20151204T23Z,32153
20151204T22Z,32159
20151204T21Z,32472
20151204T20Z,32875
20151204T19Z,32847
20151204T18Z,32989
20151204T17Z,32776
20151204T16Z,31431
20151204T15Z,28536
20151204T14Z,26242
20151204T13Z,25381
20151204T12Z,25288
20151204T11Z,25972
20151204T10Z,26957
20151204T09Z,28229
20151204T08Z,30319
20151204T07Z,32668
20151204T06Z,34458
20151204T05Z,35654
20151204T04Z,36392
20151204T03Z,36496
20151204T02Z,34202
20151204T01Z,33024
20151204T00Z,33115
20151203T23Z,33114
20151203T22Z,32995
20151203T21Z,33007
20151203T20Z,32982
20151203T19Z,33017
20151203T18Z,33024
20151203T17Z,32792
20151203T16Z,31384
20151203T15Z,28497
20151203T14Z,26109
20151203T13Z,25172
20151203T12Z,25293
20151203T11Z,25834
20151203T10Z,26748
20151203T09Z,27951
20151203T08Z,30257
20151203T07Z,32662
20151203T06Z,34561
20151203T05Z,35677
20151203T04Z,36361
20151203T03Z,36305
20151203T02Z,33810
20151203T01Z,32733
20151203T00Z,32463
20151202T23Z,32359
20151202T22Z,32240
20151202T21Z,32333
20151202T20Z,32704
20151202T19Z,33008
20151202T18Z,33193
20151202T17Z,33260
20151202T16Z,32094
20151202T15Z,29134
20151202T14Z,26759
20151202T13Z,25687
20151202T12Z,25590
20151202T11Z,26053
20151202T10Z,26927
20151202T09Z,28203
20151202T08Z,30545
20151202T07Z,33126
20151202T06Z,35141
20151202T05Z,36250
20151202T04Z,36779
20151202T03Z,36554
20151202T02Z,33795
20151202T01Z,32119
20151202T00Z,31636
20151201T23Z,31526
20151201T22Z,31432
20151201T21Z,31741
20151201T20Z,32269
20151201T19Z,32730
20151201T18Z,33309
20151201T17Z,33799
20151201T16Z,32677
20151201T15Z,29638
20151201T14Z,27179
20151201T13Z,26037
20151201T12Z,25890
20151201T11Z,26301
20151201T10Z,27105
20151201T09Z,28512
20151201T08Z,30820
20151201T07Z,33367
20151201T06Z,35455
20151201T05Z,36613
20151201T04Z,37195
20151201T03Z,36963
20151201T02Z,34371
20151201T01Z,32758
20151201T00Z,32364
20151130T23Z,32396
20151130T22Z,32548
20151130T21Z,32833
20151130T20Z,33164
20151130T19Z,33355
20151130T18Z,33492
20151130T17Z,33414
20151130T16Z,31999
20151130T15Z,28930
20151130T14Z,26419
20151130T13Z,25179
20151130T12Z,24965
20151130T11Z,25442
20151130T10Z,25944
20151130T09Z,26835
20151130T08Z,28736
20151130T07Z,30828
20151130T06Z,32555
20151130T05Z,33478
20151130T04Z,33724
20151130T03Z,33205
20151130T02Z,29890
20151130T01Z,27828
20151130T00Z,27025
20151129T23Z,26541
20151129T22Z,26268
20151129T21Z,26781
20151129T20Z,27080
20151129T19Z,27252
20151129T18Z,27289
20151129T17Z,26845
20151129T16Z,26341
20151129T15Z,25606
20151129T14Z,24972
20151129T13Z,24414
20151129T12Z,24574
20151129T11Z,25107
20151129T10Z,26028
20151129T09Z,27275
20151129T08Z,28866
20151129T07Z,30453
20151129T06Z,31653
20151129T05Z,32264
20151129T04Z,32581
20151129T03Z,32426
20151129T02Z,29858
20151129T01Z,27897
20151129T00Z,27107
20151128T23Z,26905
20151128T22Z,27001
20151128T21Z,27387
20151128T20Z,27832
20151128T19Z,28046
20151128T18Z,27994
20151128T17Z,27481
20151128T16Z,26826
20151128T15Z,25849
20151128T14Z,24937
20151128T13Z,24564
20151128T12Z,24701
20151128T11Z,25227
20151128T10Z,26072
20151128T09Z,27193
20151128T08Z,28781
20151128T07Z,30218
20151128T06Z,31371
20151128T05Z,32054
20151128T04Z,32480
20151128T03Z,32338
20151128T02Z,29809
20151128T01Z,27777
20151128T00Z,27409
20151127T23Z,27274
20151127T22Z,27247
20151127T21Z,27510
20151127T20Z,27772
20151127T19Z,27620
20151127T18Z,27526
20151127T17Z,27146
20151127T16Z,26847
20151127T15Z,25712
20151127T14Z,24665
20151127T13Z,24085
20151127T12Z,24041
20151127T11Z,24494
20151127T10Z,25245
20151127T09Z,26155
20151127T08Z,27036
20151127T07Z,27916
20151127T06Z,28494
20151127T05Z,29066
20151127T04Z,29318
20151127T03Z,29526
20151127T02Z,28155
20151127T01Z,27423
20151127T00Z,27215
20151126T23Z,27400
20151126T22Z,27616
20151126T21Z,27895
20151126T20Z,28321
20151126T19Z,28019
20151126T18Z,27657
20151126T17Z,27005
20151126T16Z,26352
20151126T15Z,25598
20151126T14Z,25075
20151126T13Z,24837
20151126T12Z,25084
20151126T11Z,25552
20151126T10Z,26431
20151126T09Z,27951
20151126T08Z,30139
20151126T07Z,32428
20151126T06Z,33906
20151126T05Z,34697
20151126T04Z,34812
20151126T03Z,34935
20151126T02Z,32749
20151126T01Z,31228
20151126T00Z,30938
20151125T23Z,31115
20151125T22Z,31277
20151125T21Z,31532
20151125T20Z,31764
20151125T19Z,31508
20151125T18Z,31357
20151125T17Z,30558
20151125T16Z,29453
20151125T15Z,27748
20151125T14Z,26360
20151125T13Z,25494
20151125T12Z,25502
20151125T11Z,25849
20151125T10Z,26399
20151125T09Z,27849
20151125T08Z,29956
20151125T07Z,32195
20151125T06Z,33956
20151125T05Z,34988
20151125T04Z,35380
20151125T03Z,35525
20151125T02Z,33359
20151125T01Z,32025
20151125T00Z,31906
20151124T23Z,31838
20151124T22Z,31993
20151124T21Z,32323
20151124T20Z,32048
20151124T19Z,31754
20151124T18Z,31305
20151124T17Z,30657
20151124T16Z,29323
20151124T15Z,27412
20151124T14Z,25656
20151124T13Z,24745
20151124T12Z,24709
20151124T11Z,25140
20151124T10Z,25970
20151124T09Z,27430
20151124T08Z,29347
20151124T07Z,31442
20151124T06Z,33106
20151124T05Z,34384
20151124T04Z,35254
20151124T03Z,35587
20151124T02Z,33563
20151124T01Z,32402
20151124T00Z,32470
20151123T23Z,32300
20151123T22Z,32119
20151123T21Z,32048
20151123T20Z,31937
20151123T19Z,31569
20151123T18Z,30894
20151123T17Z,29864
20151123T16Z,28718
20151123T15Z,26628
20151123T14Z,24762
20151123T13Z,23837
20151123T12Z,23637
20151123T11Z,23979
20151123T10Z,24746
20151123T09Z,25825
20151123T08Z,27512
20151123T07Z,29387
20151123T06Z,31025
20151123T05Z,31979
20151123T04Z,32617
20151123T03Z,32628
20151123T02Z,30228
20151123T01Z,29090
20151123T00Z,28721
20151122T23Z,28235
20151122T22Z,27815
20151122T21Z,27533
20151122T20Z,27508
20151122T19Z,27081
20151122T18Z,26389
20151122T17Z,25489
20151122T16Z,24624
20151122T15Z,23995
20151122T14Z,23455
20151122T13Z,23290
20151122T12Z,23270
20151122T11Z,23828
20151122T10Z,24758
20151122T09Z,26076
20151122T08Z,27667
20151122T07Z,29193
20151122T06Z,30678
20151122T05Z,31700
20151122T04Z,32564
20151122T03Z,32984
20151122T02Z,30998
20151122T01Z,30188
20151122T00Z,29874
20151121T23Z,29524
20151121T22Z,29323
20151121T21Z,29190
20151121T20Z,29033
20151121T19Z,28594
20151121T18Z,27893
20151121T17Z,27049
20151121T16Z,26205
20151121T15Z,25303
20151121T14Z,24639
20151121T13Z,24408
20151121T12Z,24610
20151121T11Z,25098
20151121T10Z,25815
20151121T09Z,27074
20151121T08Z,28956
20151121T07Z,30836
20151121T06Z,32368
20151121T05Z,33612
20151121T04Z,34607
20151121T03Z,35136
20151121T02Z,33659
20151121T01Z,33135
20151121T00Z,32990
20151120T23Z,32647
20151120T22Z,32204
20151120T21Z,31939
20151120T20Z,31745
20151120T19Z,31426
20151120T18Z,31140
20151120T17Z,30839
20151120T16Z,29885
20151120T15Z,27488
20151120T14Z,25709
20151120T13Z,24778
20151120T12Z,24427
20151120T11Z,24903
20151120T10Z,25735
20151120T09Z,26913
20151120T08Z,28914
20151120T07Z,31281
20151120T06Z,33224
20151120T05Z,34492
20151120T04Z,35317
20151120T03Z,35641
20151120T02Z,33760
20151120T01Z,32799
20151120T00Z,32494
20151119T23Z,32508
20151119T22Z,32240
20151119T21Z,31749
20151119T20Z,31690
20151119T19Z,31622
20151119T18Z,31596
20151119T17Z,31296
20151119T16Z,30132
20151119T15Z,27614
20151119T14Z,25501
20151119T13Z,24536
20151119T12Z,24486
20151119T11Z,24928
20151119T10Z,25680
20151119T09Z,26994
20151119T08Z,29060
20151119T07Z,31389
20151119T06Z,33426
20151119T05Z,34739
20151119T04Z,35449
20151119T03Z,35290
20151119T02Z,33202
20151119T01Z,32047
20151119T00Z,31770
20151118T23Z,31700
20151118T22Z,31460
20151118T21Z,31464
20151118T20Z,31477
20151118T19Z,31515
20151118T18Z,31653
20151118T17Z,31813
20151118T16Z,30673
20151118T15Z,28283
20151118T14Z,25977
20151118T13Z,24962
20151118T12Z,24882
20151118T11Z,25267
20151118T10Z,26036
20151118T09Z,27252
20151118T08Z,29329
20151118T07Z,31656
20151118T06Z,33817
20151118T05Z,35026
20151118T04Z,35694
20151118T03Z,35544
20151118T02Z,33087
20151118T01Z,31604
20151118T00Z,31423
20151117T23Z,31274
20151117T22Z,31085
20151117T21Z,31243
20151117T20Z,31416
20151117T19Z,31523
20151117T18Z,31896
20151117T17Z,32114
20151117T16Z,31048
20151117T15Z,28402
20151117T14Z,26381
20151117T13Z,25289
20151117T12Z,25154
20151117T11Z,25567
20151117T10Z,26188
20151117T09Z,27646
20151117T08Z,29782
20151117T07Z,32176
20151117T06Z,34318
20151117T05Z,35580
20151117T04Z,36178
20151117T03Z,35955
20151117T02Z,32965
20151117T01Z,31338
20151117T00Z,30662
20151116T23Z,30408
20151116T22Z,30344
20151116T21Z,30620
20151116T20Z,30948
20151116T19Z,31168
20151116T18Z,31362
20151116T17Z,31331
20151116T16Z,29554
20151116T15Z,27497
20151116T14Z,25176
20151116T13Z,23989
20151116T12Z,23836
20151116T11Z,24057
20151116T10Z,24555
20151116T09Z,25479
20151116T08Z,27293
20151116T07Z,29449
20151116T06Z,31147
20151116T05Z,32183
20151116T04Z,32763
20151116T03Z,32394
20151116T02Z,29579
20151116T01Z,27944
20151116T00Z,27213
20151115T23Z,27284
20151115T22Z,27269
20151115T21Z,27068
20151115T20Z,27548
20151115T19Z,27262
20151115T18Z,26693
20151115T17Z,25571
20151115T16Z,24724
20151115T15Z,24059
20151115T14Z,23522
20151115T13Z,23525
20151115T12Z,23716
20151115T11Z,24256
20151115T10Z,24825
20151115T09Z,25777
20151115T08Z,27294
20151115T07Z,28977
20151115T06Z,30336
20151115T05Z,31273
20151115T04Z,32031
20151115T03Z,32036
20151115T02Z,29673
20151115T01Z,28049
20151115T00Z,27604
20151114T23Z,27456
20151114T22Z,27408
20151114T21Z,27515
20151114T20Z,27690
20151114T19Z,27634
20151114T18Z,27746
20151114T17Z,27142
20151114T16Z,26433
20151114T15Z,25559
20151114T14Z,24652
20151114T13Z,24414
20151114T12Z,24430
20151114T11Z,24959
20151114T10Z,25723
20151114T09Z,26786
20151114T08Z,28665
20151114T07Z,30603
20151114T06Z,32316
20151114T05Z,33468
20151114T04Z,34358
20151114T03Z,34645
20151114T02Z,32678
20151114T01Z,31779
20151114T00Z,31581
20151113T23Z,31308
20151113T22Z,31030
20151113T21Z,30981
20151113T20Z,31019
20151113T19Z,31091
20151113T18Z,31125
20151113T17Z,31112
20151113T16Z,29985
20151113T15Z,27598
20151113T14Z,25701
20151113T13Z,25004
20151113T12Z,24925
20151113T11Z,25340
20151113T10Z,25984
20151113T09Z,27042
20151113T08Z,29143
20151113T07Z,31469
20151113T06Z,33430
20151113T05Z,34635
20151113T04Z,35413
20151113T03Z,35394
20151113T02Z,33117
20151113T01Z,31698
20151113T00Z,31326
20151112T23Z,31177
20151112T22Z,30966
20151112T21Z,30987
20151112T20Z,31127
20151112T19Z,31312
20151112T18Z,31780
20151112T17Z,32030
20151112T16Z,30907
20151112T15Z,28353
20151112T14Z,26296
20151112T13Z,25454
20151112T12Z,25307
20151112T11Z,25565
20151112T10Z,26009
20151112T09Z,27082
20151112T08Z,29105
20151112T07Z,31342
20151112T06Z,33371
20151112T05Z,34558
20151112T04Z,35299
20151112T03Z,35210
20151112T02Z,32703
20151112T01Z,31151
20151112T00Z,30579
20151111T23Z,30352
20151111T22Z,30263
20151111T21Z,30392
20151111T20Z,30520
20151111T19Z,30642
20151111T18Z,30595
20151111T17Z,30545
20151111T16Z,29374
20151111T15Z,27550
20151111T14Z,26014
20151111T13Z,25334
20151111T12Z,25238
20151111T11Z,25439
20151111T10Z,25901
20151111T09Z,27162
20151111T08Z,29189
20151111T07Z,31424
20151111T06Z,33392
20151111T05Z,34606
20151111T04Z,35351
20151111T03Z,35292
20151111T02Z,32801
20151111T01Z,31176
20151111T00Z,30595
20151110T23Z,30410
20151110T22Z,30378
20151110T21Z,30484
20151110T20Z,30699
20151110T19Z,30830
20151110T18Z,30942
20151110T17Z,30847
20151110T16Z,29880
20151110T15Z,27677
20151110T14Z,25433
20151110T13Z,24593
20151110T12Z,24408
20151110T11Z,24864
20151110T10Z,25412
20151110T09Z,26453
20151110T08Z,28535
20151110T07Z,31163
20151110T06Z,33344
20151110T05Z,34793
20151110T04Z,35685
20151110T03Z,35709
20151110T02Z,33227
20151110T01Z,31817
20151110T00Z,31859
20151109T23Z,32052
20151109T22Z,32136
20151109T21Z,32262
20151109T20Z,32126
20151109T19Z,31750
20151109T18Z,31246
20151109T17Z,30683
20151109T16Z,29746
20151109T15Z,27094
20151109T14Z,24867
20151109T13Z,23822
20151109T12Z,23750
20151109T11Z,24017
20151109T10Z,24564
20151109T09Z,25227
20151109T08Z,26863
20151109T07Z,29039
20151109T06Z,30927
20151109T05Z,32093
20151109T04Z,32735
20151109T03Z,32507
20151109T02Z,29894
20151109T01Z,28192
20151109T00Z,27704
20151108T23Z,27558
20151108T22Z,27347
20151108T21Z,27168
20151108T20Z,26880
20151108T19Z,26738
20151108T18Z,26062
20151108T17Z,25289
20151108T16Z,24779
20151108T15Z,24273
20151108T14Z,23743
20151108T13Z,23476
20151108T12Z,23679
20151108T11Z,24207
20151108T10Z,24855
20151108T09Z,25737
20151108T08Z,27215
20151108T07Z,28956
20151108T06Z,30378
20151108T05Z,31402
20151108T04Z,32134
20151108T03Z,32036
20151108T02Z,29772
20151108T01Z,28401
20151108T00Z,27730
20151107T23Z,27402
20151107T22Z,27447
20151107T21Z,27714
20151107T20Z,27758
20151107T19Z,27635
20151107T18Z,27544
20151107T17Z,27084
20151107T16Z,26457
20151107T15Z,25685
20151107T14Z,25081
20151107T13Z,24747
20151107T12Z,24937
20151107T11Z,25220
20151107T10Z,25875
20151107T09Z,26945
20151107T08Z,28807
20151107T07Z,30622
20151107T06Z,32276
20151107T05Z,33487
20151107T04Z,34422
20151107T03Z,34618
20151107T02Z,32730
20151107T01Z,31626
20151107T00Z,31211
20151106T23Z,31260
20151106T22Z,31082
20151106T21Z,31201
20151106T20Z,31325
20151106T19Z,31278
20151106T18Z,31376
20151106T17Z,31218
20151106T16Z,30095
20151106T15Z,27882
20151106T14Z,26170
20151106T13Z,25221
20151106T12Z,25140
20151106T11Z,25301
20151106T10Z,25836
20151106T09Z,26751
20151106T08Z,28724
20151106T07Z,30972
20151106T06Z,33060
20151106T05Z,34426
20151106T04Z,35228
20151106T03Z,35104
20151106T02Z,32882
20151106T01Z,31685
20151106T00Z,31226
20151105T23Z,31026
20151105T22Z,30935
20151105T21Z,31029
20151105T20Z,31222
20151105T19Z,31242
20151105T18Z,31148
20151105T17Z,30989
20151105T16Z,29907
20151105T15Z,27716
20151105T14Z,25718
20151105T13Z,24779
20151105T12Z,24660
20151105T11Z,24987
20151105T10Z,25238
20151105T09Z,26346
20151105T08Z,28372
20151105T07Z,30961
20151105T06Z,33122
20151105T05Z,34275
20151105T04Z,35138
20151105T03Z,34943
20151105T02Z,32574
20151105T01Z,31198
20151105T00Z,30636
20151104T23Z,30419
20151104T22Z,30500
20151104T21Z,30559
20151104T20Z,30602
20151104T19Z,30534
20151104T18Z,30341
20151104T17Z,30348
20151104T16Z,29130
20151104T15Z,26924
20151104T14Z,24959
20151104T13Z,24307
20151104T12Z,24169
20151104T11Z,24523
20151104T10Z,24739
20151104T09Z,25897
20151104T08Z,27854
20151104T07Z,30280
20151104T06Z,32482
20151104T05Z,33873
20151104T04Z,34804
20151104T03Z,34761
20151104T02Z,32677
20151104T01Z,31478
20151104T00Z,31129
20151103T23Z,31000
20151103T22Z,30742
20151103T21Z,30623
20151103T20Z,30544
20151103T19Z,30959
20151103T18Z,30389
20151103T17Z,29693
20151103T16Z,28659
20151103T15Z,26683
20151103T14Z,24746
20151103T13Z,23992
20151103T12Z,23759
20151103T11Z,24063
20151103T10Z,24843
20151103T09Z,25820
20151103T08Z,27823
20151103T07Z,30206
20151103T06Z,32541
20151103T05Z,34103
20151103T04Z,35280
20151103T03Z,35723
20151103T02Z,33679
20151103T01Z,33013
20151103T00Z,33088
20151102T23Z,33397
20151102T22Z,33233
20151102T21Z,33193
20151102T20Z,33206
20151102T19Z,32786
20151102T18Z,31791
20151102T17Z,30919
20151102T16Z,29340
20151102T15Z,27208
20151102T14Z,25072
20151102T13Z,24121
20151102T12Z,23955
20151102T11Z,24257
20151102T10Z,24891
20151102T09Z,25603
20151102T08Z,27220
20151102T07Z,29410
20151102T06Z,31460
20151102T05Z,32958
20151102T04Z,34033
20151102T03Z,34050
20151102T02Z,32206
20151102T01Z,31398
20151102T00Z,30708
20151101T23Z,29882
20151101T22Z,29139
20151101T21Z,28372
20151101T20Z,27911
20151101T19Z,27506
20151101T18Z,26345
20151101T17Z,24992
20151101T16Z,24201
20151101T15Z,23862
20151101T14Z,23612
20151101T13Z,23349
20151101T12Z,23418
20151101T11Z,24016
20151101T10Z,24795
20151101T09Z,25830
20151101T08Z,26931
20151101T07Z,28886
20151101T06Z,30581
20151101T05Z,32057
20151101T04Z,33324
20151101T03Z,34394
20151101T02Z,34104
20151101T01Z,33831
20151101T00Z,33111
20151031T23Z,32110
20151031T22Z,31133
20151031T21Z,30469
20151031T20Z,29799
20151031T19Z,29145
20151031T18Z,28382
20151031T17Z,27429
20151031T16Z,26376
20151031T15Z,25987
20151031T14Z,25272
20151031T13Z,24680
20151031T12Z,24504
20151031T11Z,24553
20151031T10Z,25343
20151031T09Z,26482
20151031T08Z,27968
20151031T07Z,30053
20151031T06Z,32191
20151031T05Z,34145
20151031T04Z,35621
20151031T03Z,36014
20151031T02Z,35370
20151031T01Z,35278
20151031T00Z,35226
20151030T23Z,34753
20151030T22Z,34109
20151030T21Z,33510
20151030T20Z,33207
20151030T19Z,32825
20151030T18Z,32288
20151030T17Z,31663
20151030T16Z,31164
20151030T15Z,29775
20151030T14Z,27273
20151030T13Z,25413
20151030T12Z,24809
20151030T11Z,24887
20151030T10Z,25558
20151030T09Z,26462
20151030T08Z,27873
20151030T07Z,30149
20151030T06Z,32794
20151030T05Z,35017
20151030T04Z,36394
20151030T03Z,36531
20151030T02Z,35439
20151030T01Z,35251
20151030T00Z,35109
20151029T23Z,34776
20151029T22Z,34401
20151029T21Z,34039
20151029T20Z,33806
20151029T19Z,33539
20151029T18Z,33135
20151029T17Z,32529
20151029T16Z,31839
20151029T15Z,30212
20151029T14Z,27602
20151029T13Z,25698
20151029T12Z,25060
20151029T11Z,25149
20151029T10Z,25785
20151029T09Z,26784
20151029T08Z,28253
20151029T07Z,30575
20151029T06Z,33312
20151029T05Z,35457
20151029T04Z,36906
20151029T03Z,37073
20151029T02Z,35753
20151029T01Z,35461
20151029T00Z,35432
20151028T23Z,35288
20151028T22Z,35088
20151028T21Z,34762
20151028T20Z,34613
20151028T19Z,34235
20151028T18Z,33556
20151028T17Z,32951
20151028T16Z,32375
20151028T15Z,30697
20151028T14Z,27883
20151028T13Z,25857
20151028T12Z,25218
20151028T11Z,25313
20151028T10Z,25935
20151028T09Z,26735
20151028T08Z,28073
20151028T07Z,30536
20151028T06Z,33434
20151028T05Z,35686
20151028T04Z,37055
20151028T03Z,37344
20151028T02Z,35996
20151028T01Z,35525
20151028T00Z,35569
20151027T23Z,35682
20151027T22Z,35439
20151027T21Z,34869
20151027T20Z,34619
20151027T19Z,34178
20151027T18Z,33254
20151027T17Z,32304
20151027T16Z,31610
20151027T15Z,29985
20151027T14Z,27331
20151027T13Z,25439
20151027T12Z,24761
20151027T11Z,24906
20151027T10Z,25532
20151027T09Z,26451
20151027T08Z,28265
20151027T07Z,30832
20151027T06Z,33655
20151027T05Z,36138
20151027T04Z,38038
20151027T03Z,38489
20151027T02Z,37858
20151027T01Z,37981
20151027T00Z,37811
20151026T23Z,37111
20151026T22Z,36291
20151026T21Z,35337
20151026T20Z,34558
20151026T19Z,33789
20151026T18Z,32866
20151026T17Z,31972
20151026T16Z,31280
20151026T15Z,29852
20151026T14Z,27211
20151026T13Z,25241
20151026T12Z,24465
20151026T11Z,24431
20151026T10Z,24872
20151026T09Z,25413
20151026T08Z,26760
20151026T07Z,28879
20151026T06Z,31287
20151026T05Z,33319
20151026T04Z,34579
20151026T03Z,34339
20151026T02Z,32358
20151026T01Z,31428
20151026T00Z,30991
20151025T23Z,30324
20151025T22Z,29754
20151025T21Z,29580
20151025T20Z,29312
20151025T19Z,28921
20151025T18Z,28215
20151025T17Z,27143
20151025T16Z,26117
20151025T15Z,25494
20151025T14Z,24872
20151025T13Z,24480
20151025T12Z,24211
20151025T11Z,24656
20151025T10Z,25410
20151025T09Z,26512
20151025T08Z,27631
20151025T07Z,29583
20151025T06Z,31870
20151025T05Z,33624
20151025T04Z,34856
20151025T03Z,35184
20151025T02Z,34127
20151025T01Z,33887
20151025T00Z,33525
20151024T23Z,33138
20151024T22Z,32276
20151024T21Z,31479
20151024T20Z,31164
20151024T19Z,30788
20151024T18Z,29892
20151024T17Z,28801
20151024T16Z,27661
20151024T15Z,26934
20151024T14Z,25915
20151024T13Z,25328
20151024T12Z,25212
20151024T11Z,25109
20151024T10Z,25777
20151024T09Z,26984
20151024T08Z,28508
20151024T07Z,30993
20151024T06Z,33563
20151024T05Z,35479
20151024T04Z,36887
20151024T03Z,37198
20151024T02Z,36719
20151024T01Z,37125
20151024T00Z,37088
20151023T23Z,36702
20151023T22Z,36103
20151023T21Z,35025
20151023T20Z,34328
20151023T19Z,33709
20151023T18Z,33165
20151023T17Z,32396
20151023T16Z,31699
20151023T15Z,30358
20151023T14Z,27603
20151023T13Z,25734
20151023T12Z,25060
20151023T11Z,25200
20151023T10Z,25899
20151023T09Z,26981
20151023T08Z,28505
20151023T07Z,31013
20151023T06Z,33824
20151023T05Z,36103
20151023T04Z,37596
20151023T03Z,37741
20151023T02Z,37004
20151023T01Z,37193
20151023T00Z,37109
20151022T23Z,36641
20151022T22Z,35969
20151022T21Z,35080
20151022T20Z,34536
20151022T19Z,33926
20151022T18Z,33076
20151022T17Z,32332
20151022T16Z,31927
20151022T15Z,30497
20151022T14Z,27644
20151022T13Z,25673
20151022T12Z,25092
20151022T11Z,25237
20151022T10Z,25865
20151022T09Z,26945
20151022T08Z,28539
20151022T07Z,31001
20151022T06Z,33840
20151022T05Z,36274
20151022T04Z,37891
20151022T03Z,38003
20151022T02Z,37375
20151022T01Z,37704
20151022T00Z,37620
20151021T23Z,37030
20151021T22Z,36100
20151021T21Z,35035
20151021T20Z,34501
20151021T19Z,33845
20151021T18Z,32934
20151021T17Z,32003
20151021T16Z,31275
20151021T15Z,29676
20151021T14Z,26859
20151021T13Z,24961
20151021T12Z,24242
20151021T11Z,24810
20151021T10Z,25474
20151021T09Z,26590
20151021T08Z,28318
20151021T07Z,31103
20151021T06Z,33815
20151021T05Z,35956
20151021T04Z,37368
20151021T03Z,37305
20151021T02Z,36351
20151021T01Z,36338
20151021T00Z,36224
20151020T23Z,35674
20151020T22Z,35153
20151020T21Z,34373
20151020T20Z,33882
20151020T19Z,33328
20151020T18Z,32579
20151020T17Z,32063
20151020T16Z,31396
20151020T15Z,30177
20151020T14Z,27590
20151020T13Z,25843
20151020T12Z,25168
20151020T11Z,24880
20151020T10Z,25513
20151020T09Z,26472
20151020T08Z,27671
20151020T07Z,30331
20151020T06Z,32986
20151020T05Z,35259
20151020T04Z,36650
20151020T03Z,36431
20151020T02Z,35412
20151020T01Z,35314
20151020T00Z,35294
20151019T23Z,35155
20151019T22Z,35098
20151019T21Z,34683
20151019T20Z,34569
20151019T19Z,34261
20151019T18Z,33528
20151019T17Z,32551
20151019T16Z,31708
20151019T15Z,30326
20151019T14Z,27488
20151019T13Z,25345
20151019T12Z,24772
20151019T11Z,24892
20151019T10Z,25209
20151019T09Z,25896
20151019T08Z,27437
20151019T07Z,29524
20151019T06Z,31864
20151019T05Z,33802
20151019T04Z,34723
20151019T03Z,34298
20151019T02Z,32866
20151019T01Z,32289
20151019T00Z,31769
20151018T23Z,31361
20151018T22Z,30913
20151018T21Z,30400
20151018T20Z,29784
20151018T19Z,29281
20151018T18Z,28775
20151018T17Z,27789
20151018T16Z,26893
20151018T15Z,26393
20151018T14Z,25615
20151018T13Z,25263
20151018T12Z,25348
20151018T11Z,25739
20151018T10Z,26563
20151018T09Z,27793
20151018T08Z,29285
20151018T07Z,31270
20151018T06Z,33456
20151018T05Z,35105
20151018T04Z,36276
20151018T03Z,36279
20151018T02Z,35622
20151018T01Z,35919
20151018T00Z,35980
20151017T23Z,35236
20151017T22Z,34410
20151017T21Z,33835
20151017T20Z,33331
20151017T19Z,32606
20151017T18Z,31530
20151017T17Z,30100
20151017T16Z,28580
20151017T15Z,27769
20151017T14Z,26654
20151017T13Z,26124
20151017T12Z,26089
20151017T11Z,26562
20151017T10Z,27752
20151017T09Z,29101
20151017T08Z,30711
20151017T07Z,33341
20151017T06Z,35828
20151017T05Z,37817
20151017T04Z,39361
20151017T03Z,39797
20151017T02Z,39755
20151017T01Z,40366
20151017T00Z,40434
20151016T23Z,40041
20151016T22Z,39326
20151016T21Z,38273
20151016T20Z,37665
20151016T19Z,37025
20151016T18Z,36192
20151016T17Z,35221
20151016T16Z,34191
20151016T15Z,32460
20151016T14Z,29414
20151016T13Z,27535
20151016T12Z,26824
20151016T11Z,27013
20151016T10Z,27821
20151016T09Z,29100
20151016T08Z,31199
20151016T07Z,34277
20151016T06Z,37191
20151016T05Z,39803
20151016T04Z,41503
20151016T03Z,41832
20151016T02Z,41801
20151016T01Z,42880
20151016T00Z,43240
20151015T23Z,42978
20151015T22Z,42111
20151015T21Z,40771
20151015T20Z,39994
20151015T19Z,38925
20151015T18Z,37866
20151015T17Z,36650
20151015T16Z,35469
20151015T15Z,33777
20151015T14Z,30805
20151015T13Z,28859
20151015T12Z,28195
20151015T11Z,28352
20151015T10Z,29035
20151015T09Z,30621
20151015T08Z,32892
20151015T07Z,36391
20151015T06Z,40363
20151015T05Z,43499
20151015T04Z,45685
