,date,demand,emissions
21433,20200617T22Z,31628,104644
21434,20200617T21Z,30505,107403
21435,20200617T20Z,29916,99585
21436,20200617T19Z,29745,78628
21437,20200617T18Z,29643,64770
21438,20200617T17Z,29427,58180
21439,20200617T16Z,29111,50704
21440,20200617T15Z,28654,42162
21441,20200617T14Z,27574,37121
21442,20200617T13Z,26747,36889
21443,20200617T12Z,25861,37343
21444,20200617T11Z,25689,37331
21445,20200617T10Z,26180,38709
21504,20200614T23Z,28826,85085
21505,20200614T22Z,26939,93195
21506,20200614T21Z,25487,93345
21507,20200614T20Z,24441,86317
21508,20200614T19Z,23825,65152
21509,20200614T18Z,23662,48514
21510,20200614T17Z,23540,40872
21511,20200614T16Z,23547,36773
21512,20200614T15Z,23473,36063
21513,20200614T14Z,23781,35544
21514,20200614T13Z,24160,34001
21515,20200614T12Z,24148,35994
21516,20200614T11Z,24363,38876
21517,20200614T10Z,25000,45647
21600,20200610T23Z,45521,115926
21601,20200610T22Z,43159,133092
21602,20200610T21Z,40353,144834
21603,20200610T20Z,37737,145686
21604,20200610T19Z,35170,128695
21605,20200610T18Z,32981,114306
21606,20200610T17Z,31441,106525
21607,20200610T16Z,30388,98615
21608,20200610T15Z,29332,91276
21609,20200610T14Z,28104,81402
21610,20200610T13Z,27343,70967
21611,20200610T12Z,26944,59324
21612,20200610T11Z,26912,53812
21613,20200610T10Z,27376,53364
21672,20200607T23Z,23528,82645
21673,20200607T22Z,22557,85780
21674,20200607T21Z,22016,81118
21675,20200607T20Z,21842,70801
21676,20200607T19Z,21756,51927
21677,20200607T18Z,21848,40367
21678,20200607T17Z,22030,25460
21679,20200607T16Z,22381,20496
21680,20200607T15Z,22590,21363
21681,20200607T14Z,22989,20144
21682,20200607T13Z,23608,23172
21683,20200607T12Z,23665,26003
21684,20200607T11Z,23880,29720
21685,20200607T10Z,24392,30425
21768,20200603T23Z,47741,112876
21769,20200603T22Z,45711,129489
21770,20200603T21Z,43042,143227
21771,20200603T20Z,40088,148398
21772,20200603T19Z,37154,135296
21773,20200603T18Z,34472,119079
21774,20200603T17Z,32550,113250
21775,20200603T16Z,31220,108060
21776,20200603T15Z,30112,99062
21777,20200603T14Z,28776,89009
21778,20200603T13Z,27956,78366
21779,20200603T12Z,27228,68857
21780,20200603T11Z,27195,63322
21781,20200603T10Z,27898,63932
21840,20200531T23Z,28165,82273
21841,20200531T22Z,26669,88147
21842,20200531T21Z,25278,90288
21843,20200531T20Z,24617,84647
21844,20200531T19Z,24107,73505
21845,20200531T18Z,23854,62653
21846,20200531T17Z,23300,52462
21847,20200531T16Z,23072,43545
21848,20200531T15Z,22944,33740
21849,20200531T14Z,23432,27115
21850,20200531T13Z,24069,24956
21851,20200531T12Z,24160,28034
21852,20200531T11Z,24376,30899
21853,20200531T10Z,24932,34439
21936,20200527T23Z,44795,121005
21937,20200527T22Z,43080,129675
21938,20200527T21Z,40945,139143
21939,20200527T20Z,38539,143163
21940,20200527T19Z,36226,124168
21941,20200527T18Z,34184,108932
21942,20200527T17Z,32676,103155
21943,20200527T16Z,31600,94026
21944,20200527T15Z,30264,93000
21945,20200527T14Z,28984,86532
21946,20200527T13Z,28018,77445
21947,20200527T12Z,27311,69291
21948,20200527T11Z,27404,62601
21949,20200527T10Z,28280,59615
22008,20200524T23Z,27053,84577
22009,20200524T22Z,25473,90010
22010,20200524T21Z,24015,94227
22011,20200524T20Z,22897,89682
22012,20200524T19Z,22088,70296
22013,20200524T18Z,21526,51225
22014,20200524T17Z,21414,39843
22015,20200524T16Z,21436,32173
22016,20200524T15Z,21573,25264
22017,20200524T14Z,21908,21958
22018,20200524T13Z,22467,20518
22019,20200524T12Z,22599,22100
22020,20200524T11Z,22810,23167
22021,20200524T10Z,23417,27772
22104,20200520T23Z,26092,78767
22105,20200520T22Z,25269,82251
22106,20200520T21Z,24846,84698
22107,20200520T20Z,24675,78720
22108,20200520T19Z,24695,57546
22109,20200520T18Z,24845,40823
22110,20200520T17Z,25189,37119
22111,20200520T16Z,25621,32433
22112,20200520T15Z,25412,31770
22113,20200520T14Z,25349,32816
22114,20200520T13Z,24828,33213
22115,20200520T12Z,23868,34567
22116,20200520T11Z,23551,35717
22117,20200520T10Z,23841,36895
22176,20200517T23Z,27284,81180
22177,20200517T22Z,25849,86652
22178,20200517T21Z,24552,89686
22179,20200517T20Z,23737,83965
22180,20200517T19Z,23341,64030
22181,20200517T18Z,23032,47202
22182,20200517T17Z,22871,36106
22183,20200517T16Z,22597,26959
22184,20200517T15Z,22442,20488
22185,20200517T14Z,22854,16415
22186,20200517T13Z,23398,12786
22187,20200517T12Z,23396,14393
22188,20200517T11Z,23467,16001
22189,20200517T10Z,23877,20697
22272,20200513T23Z,27594,81237
22273,20200513T22Z,27129,87104
22274,20200513T21Z,26800,88680
22275,20200513T20Z,26601,82019
22276,20200513T19Z,26429,60939
22277,20200513T18Z,26312,40412
22278,20200513T17Z,26384,31483
22279,20200513T16Z,26477,28735
22280,20200513T15Z,26251,25661
22281,20200513T14Z,25651,26681
22282,20200513T13Z,24990,28944
22283,20200513T12Z,24083,29198
22284,20200513T11Z,23788,32004
22285,20200513T10Z,24112,31503
22344,20200510T23Z,26545,83641
22345,20200510T22Z,25273,86666
22346,20200510T21Z,24619,88615
22347,20200510T20Z,24012,83668
22348,20200510T19Z,23620,68552
22349,20200510T18Z,23710,49924
22350,20200510T17Z,23698,36569
22351,20200510T16Z,23370,24280
22352,20200510T15Z,23295,16384
22353,20200510T14Z,23536,13534
22354,20200510T13Z,24006,15221
22355,20200510T12Z,23897,16167
22356,20200510T11Z,24143,18214
22357,20200510T10Z,24615,24267
22440,20200506T23Z,35494,90399
22441,20200506T22Z,33710,101193
22442,20200506T21Z,31918,107768
22443,20200506T20Z,30300,108180
22444,20200506T19Z,28774,97714
22445,20200506T18Z,27790,81835
22446,20200506T17Z,27525,66096
22447,20200506T16Z,27439,56005
22448,20200506T15Z,27176,45028
22449,20200506T14Z,26252,39458
22450,20200506T13Z,25529,32083
22451,20200506T12Z,24920,29603
22452,20200506T11Z,24788,32099
22453,20200506T10Z,25243,36181
22512,20200503T23Z,23591,69410
22513,20200503T22Z,22275,83494
22514,20200503T21Z,21441,87571
22515,20200503T20Z,21116,81043
22516,20200503T19Z,20808,55866
22517,20200503T18Z,20822,27331
22518,20200503T17Z,21188,18670
22519,20200503T16Z,21253,14552
22520,20200503T15Z,21667,10837
22521,20200503T14Z,22380,9574
22522,20200503T13Z,22996,10520
22523,20200503T12Z,22894,11638
22524,20200503T11Z,23130,15713
22525,20200503T10Z,23637,24185
22608,20200429T23Z,33090,79628
22609,20200429T22Z,31805,86961
22610,20200429T21Z,30871,93012
22611,20200429T20Z,29670,94427
22612,20200429T19Z,28812,86278
22613,20200429T18Z,28161,74298
22614,20200429T17Z,27740,75647
22615,20200429T16Z,27422,59265
22616,20200429T15Z,26920,51272
22617,20200429T14Z,26521,45224
22618,20200429T13Z,25625,39755
22619,20200429T12Z,24615,40256
22620,20200429T11Z,24460,39574
22621,20200429T10Z,24931,42881
22680,20200426T23Z,29222,70729
22681,20200426T22Z,27442,82214
22682,20200426T21Z,25886,91019
22683,20200426T20Z,24419,89644
22684,20200426T19Z,23105,76176
22685,20200426T18Z,22248,56473
22686,20200426T17Z,21890,38089
22687,20200426T16Z,21749,28956
22688,20200426T15Z,21806,21471
22689,20200426T14Z,22174,16708
22690,20200426T13Z,22513,13413
22691,20200426T12Z,22606,13172
22692,20200426T11Z,23012,14342
22693,20200426T10Z,23722,19567
22776,20200422T23Z,26057,77387
22777,20200422T22Z,25073,82209
22778,20200422T21Z,24480,85482
22779,20200422T20Z,24033,81041
22780,20200422T19Z,23741,64744
22781,20200422T18Z,23895,39220
22782,20200422T17Z,24239,28361
22783,20200422T16Z,24662,24235
22784,20200422T15Z,25075,19797
22785,20200422T14Z,24806,21577
22786,20200422T13Z,23934,23296
22787,20200422T12Z,22873,24138
22788,20200422T11Z,22636,26948
22789,20200422T10Z,22626,31897
22848,20200419T23Z,19949,66149
22849,20200419T22Z,19454,69882
22850,20200419T21Z,19850,74692
22851,20200419T20Z,20462,72893
22852,20200419T19Z,20658,53318
22853,20200419T18Z,20871,32460
22854,20200419T17Z,20726,18386
22855,20200419T16Z,20897,12516
22856,20200419T15Z,21190,9130
22857,20200419T14Z,21652,10425
22858,20200419T13Z,21633,11732
22859,20200419T12Z,21379,15425
22860,20200419T11Z,21378,20155
22861,20200419T10Z,21468,24826
22944,20200415T23Z,23858,73612
22945,20200415T22Z,23226,81529
22946,20200415T21Z,22944,85319
22947,20200415T20Z,22834,84731
22948,20200415T19Z,22746,65804
22949,20200415T18Z,22969,40626
22950,20200415T17Z,23546,28479
22951,20200415T16Z,24174,23009
22952,20200415T15Z,24729,21973
22953,20200415T14Z,24667,22086
22954,20200415T13Z,23391,20669
22955,20200415T12Z,22340,20011
22956,20200415T11Z,21947,19116
22957,20200415T10Z,22134,22304
23016,20200412T23Z,21490,69145
23017,20200412T22Z,21065,75404
23018,20200412T21Z,21195,78581
23019,20200412T20Z,21463,75687
23020,20200412T19Z,21797,59708
23021,20200412T18Z,21745,33071
23022,20200412T17Z,21787,22281
23023,20200412T16Z,21394,15115
23024,20200412T15Z,21229,14260
23025,20200412T14Z,21310,14055
23026,20200412T13Z,21050,16748
23027,20200412T12Z,20856,18449
23028,20200412T11Z,20982,21321
23029,20200412T10Z,21333,19918
23112,20200408T23Z,24529,84749
23113,20200408T22Z,24732,90176
23114,20200408T21Z,24949,94507
23115,20200408T20Z,25712,95331
23116,20200408T19Z,25886,88580
23117,20200408T18Z,26212,72574
23118,20200408T17Z,27033,60506
23119,20200408T16Z,27451,55431
23120,20200408T15Z,27284,54481
23121,20200408T14Z,26264,53487
23122,20200408T13Z,24544,57414
23123,20200408T12Z,23243,59655
23124,20200408T11Z,22744,67020
23125,20200408T10Z,22987,75192
23184,20200405T23Z,24474,75356
23185,20200405T22Z,24186,80530
23186,20200405T21Z,24068,83819
23187,20200405T20Z,24200,83366
23188,20200405T19Z,24041,77508
23189,20200405T18Z,23951,66903
23190,20200405T17Z,23331,53788
23191,20200405T16Z,22762,51694
23192,20200405T15Z,22310,49466
23193,20200405T14Z,22220,46519
23194,20200405T13Z,21781,49570
23195,20200405T12Z,21496,49349
23196,20200405T11Z,21561,50184
23197,20200405T10Z,21949,48006
23280,20200401T23Z,23251,80604
23281,20200401T22Z,22768,84790
23282,20200401T21Z,22898,88247
23283,20200401T20Z,23295,83753
23284,20200401T19Z,23746,67170
23285,20200401T18Z,24361,38745
23286,20200401T17Z,25294,28004
23287,20200401T16Z,25982,24071
23288,20200401T15Z,26279,23442
23289,20200401T14Z,25703,23305
23290,20200401T13Z,24197,25203
23291,20200401T12Z,22922,26279
23292,20200401T11Z,22509,26152
23293,20200401T10Z,22727,28919
23352,20200329T23Z,21790,71826
23353,20200329T22Z,21610,79050
23354,20200329T21Z,21590,84860
23355,20200329T20Z,21434,84312
23356,20200329T19Z,21296,64429
23357,20200329T18Z,21483,40901
23358,20200329T17Z,21972,31801
23359,20200329T16Z,22414,25149
23360,20200329T15Z,22686,23043
23361,20200329T14Z,22863,23082
23362,20200329T13Z,22266,25579
23363,20200329T12Z,22174,24290
23364,20200329T11Z,22093,23009
23365,20200329T10Z,22287,27156
23448,20200325T23Z,24808,80281
23449,20200325T22Z,24681,89245
23450,20200325T21Z,25081,88944
23451,20200325T20Z,25233,89928
23452,20200325T19Z,25546,81227
23453,20200325T18Z,26218,65789
23454,20200325T17Z,26834,52831
23455,20200325T16Z,27329,45639
23456,20200325T15Z,27600,36301
23457,20200325T14Z,26950,35099
23458,20200325T13Z,24881,35544
23459,20200325T12Z,23501,38483
23460,20200325T11Z,23058,44453
23461,20200325T10Z,23220,47231
23520,20200322T23Z,22769,85145
23521,20200322T22Z,22086,87987
23522,20200322T21Z,21526,91125
23523,20200322T20Z,21407,91678
23524,20200322T19Z,21514,85900
23525,20200322T18Z,22009,70966
23526,20200322T17Z,22706,53486
23527,20200322T16Z,23549,45010
23528,20200322T15Z,23933,35436
23529,20200322T14Z,24054,28318
23530,20200322T13Z,23256,27429
23531,20200322T12Z,22783,29118
23532,20200322T11Z,22707,31348
23533,20200322T10Z,23011,38957
23616,20200318T23Z,27985,85871
23617,20200318T22Z,28326,89481
23618,20200318T21Z,28961,93213
23619,20200318T20Z,29461,93315
23620,20200318T19Z,30461,83259
23621,20200318T18Z,30898,64326
23622,20200318T17Z,31207,52181
23623,20200318T16Z,30960,55034
23624,20200318T15Z,30393,57492
23625,20200318T14Z,28953,64444
23626,20200318T13Z,26599,67012
23627,20200318T12Z,25184,71271
23628,20200318T11Z,24994,72233
23629,20200318T10Z,25129,75470
23688,20200315T23Z,24743,89828
23689,20200315T22Z,24642,94045
23690,20200315T21Z,24850,97599
23691,20200315T20Z,25334,95515
23692,20200315T19Z,25439,83088
23693,20200315T18Z,25036,58490
23694,20200315T17Z,24928,48748
23695,20200315T16Z,24632,41113
23696,20200315T15Z,24426,38250
23697,20200315T14Z,24020,38571
23698,20200315T13Z,23156,41261
23699,20200315T12Z,22736,47484
23700,20200315T11Z,22821,46795
23701,20200315T10Z,23186,53749
23784,20200311T23Z,27876,98916
23785,20200311T22Z,27349,108059
23786,20200311T21Z,27168,112731
23787,20200311T20Z,27324,112627
23788,20200311T19Z,27908,101621
23789,20200311T18Z,28870,83967
23790,20200311T17Z,29997,68908
23791,20200311T16Z,30866,63374
23792,20200311T15Z,31133,59551
23793,20200311T14Z,29187,59466
23794,20200311T13Z,26190,64158
23795,20200311T12Z,24474,70303
23796,20200311T11Z,23990,76531
23797,20200311T10Z,24363,90590
23856,20200308T23Z,23412,88360
23857,20200308T22Z,22973,93468
23858,20200308T21Z,22928,96263
23859,20200308T20Z,23001,94636
23860,20200308T19Z,23086,81802
23861,20200308T18Z,23549,54117
23862,20200308T17Z,24146,38603
23863,20200308T16Z,24552,31007
23864,20200308T15Z,24739,27024
23865,20200308T14Z,24676,27867
23866,20200308T13Z,23950,28434
23867,20200308T12Z,23684,27961
23868,20200308T11Z,23650,28422
23869,20200308T10Z,24057,37429
23952,20200304T23Z,28162,93240
23953,20200304T22Z,27612,102495
23954,20200304T21Z,27022,106783
23955,20200304T20Z,26866,110950
23956,20200304T19Z,27248,112503
23957,20200304T18Z,27564,102326
23958,20200304T17Z,28473,77397
23959,20200304T16Z,29682,56372
23960,20200304T15Z,29360,47970
23961,20200304T14Z,26783,44257
23962,20200304T13Z,24853,41369
23963,20200304T12Z,24251,40932
23964,20200304T11Z,24398,43699
23965,20200304T10Z,24845,46017
24024,20200301T23Z,23857,87538
24025,20200301T22Z,23642,93951
24026,20200301T21Z,23591,96141
24027,20200301T20Z,23783,99901
24028,20200301T19Z,24062,101389
24029,20200301T18Z,23966,94372
24030,20200301T17Z,24102,71851
24031,20200301T16Z,23685,52384
24032,20200301T15Z,23848,42679
24033,20200301T14Z,23358,40905
24034,20200301T13Z,22727,36681
24035,20200301T12Z,22663,35737
24036,20200301T11Z,23014,37217
24037,20200301T10Z,23277,39643
24120,20200226T23Z,28330,94827
24121,20200226T22Z,27792,102881
24122,20200226T21Z,27130,106381
24123,20200226T20Z,26957,112699
24124,20200226T19Z,27063,115875
24125,20200226T18Z,27691,103268
24126,20200226T17Z,28515,78342
24127,20200226T16Z,29734,60841
24128,20200226T15Z,29288,54263
24129,20200226T14Z,26396,48959
24130,20200226T13Z,24294,46330
24131,20200226T12Z,23540,43528
24132,20200226T11Z,23652,44094
24133,20200226T10Z,24180,48843
24192,20200223T23Z,22764,79996
24193,20200223T22Z,22442,88418
24194,20200223T21Z,22434,92987
24195,20200223T20Z,22868,94394
24196,20200223T19Z,23412,92757
24197,20200223T18Z,23854,81145
24198,20200223T17Z,24140,52984
24199,20200223T16Z,24121,32418
24200,20200223T15Z,23988,27548
24201,20200223T14Z,23264,27597
24202,20200223T13Z,22648,27701
24203,20200223T12Z,22632,27137
24204,20200223T11Z,22991,25701
24205,20200223T10Z,23588,25502
24288,20200219T23Z,27070,99337
24289,20200219T22Z,26706,108158
24290,20200219T21Z,26372,111251
24291,20200219T20Z,26620,115407
24292,20200219T19Z,27046,114138
24293,20200219T18Z,28272,103754
24294,20200219T17Z,29714,78492
24295,20200219T16Z,30666,55240
24296,20200219T15Z,29731,46508
24297,20200219T14Z,26989,45511
24298,20200219T13Z,25145,45433
24299,20200219T12Z,24555,45734
24300,20200219T11Z,24612,47168
24301,20200219T10Z,24908,52317
24360,20200216T23Z,22533,83920
24361,20200216T22Z,22087,87440
24362,20200216T21Z,21873,90482
24363,20200216T20Z,22200,91640
24364,20200216T19Z,22765,95306
24365,20200216T18Z,23401,88452
24366,20200216T17Z,24259,60552
24367,20200216T16Z,24825,38560
24368,20200216T15Z,24799,30497
24369,20200216T14Z,24024,26668
24370,20200216T13Z,23500,25303
24371,20200216T12Z,23496,25879
24372,20200216T11Z,23845,26979
24373,20200216T10Z,24320,29010
24456,20200212T23Z,27659,98763
24457,20200212T22Z,27106,106299
24458,20200212T21Z,26944,112811
24459,20200212T20Z,27057,115284
24460,20200212T19Z,27774,115131
24461,20200212T18Z,28988,104613
24462,20200212T17Z,30493,83274
24463,20200212T16Z,31747,62206
24464,20200212T15Z,30807,51361
24465,20200212T14Z,27678,46861
24466,20200212T13Z,25499,48821
24467,20200212T12Z,24734,46578
24468,20200212T11Z,24849,49985
24469,20200212T10Z,25345,58052
24528,20200209T23Z,24518,88404
24529,20200209T22Z,24183,94475
24530,20200209T21Z,23992,96637
24531,20200209T20Z,24353,98003
24532,20200209T19Z,24726,100468
24533,20200209T18Z,25209,90758
24534,20200209T17Z,25715,64218
24535,20200209T16Z,25766,37696
24536,20200209T15Z,25334,27831
24537,20200209T14Z,24364,25685
24538,20200209T13Z,23858,24309
24539,20200209T12Z,23987,24284
24540,20200209T11Z,24208,27428
24541,20200209T10Z,24734,37403
24624,20200205T23Z,28187,101459
24625,20200205T22Z,27796,106773
24626,20200205T21Z,27832,111664
24627,20200205T20Z,28683,113056
24628,20200205T19Z,29775,113572
24629,20200205T18Z,31336,108636
24630,20200205T17Z,33125,89420
24631,20200205T16Z,34535,65868
24632,20200205T15Z,33417,57915
24633,20200205T14Z,29860,55242
24634,20200205T13Z,27664,56191
24635,20200205T12Z,26829,59674
24636,20200205T11Z,26802,66413
24637,20200205T10Z,27233,74253
24696,20200202T23Z,24414,82799
24697,20200202T22Z,23817,86817
24698,20200202T21Z,23666,86269
24699,20200202T20Z,24064,85912
24700,20200202T19Z,24565,86143
24701,20200202T18Z,25202,82404
24702,20200202T17Z,25078,57472
24703,20200202T16Z,25089,36048
24704,20200202T15Z,24914,28432
24705,20200202T14Z,24075,27874
24706,20200202T13Z,23434,28004
24707,20200202T12Z,23419,31821
24708,20200202T11Z,23717,42256
24709,20200202T10Z,24130,46465
24792,20200129T23Z,28279,94530
24793,20200129T22Z,27846,100966
24794,20200129T21Z,27387,106165
24795,20200129T20Z,27690,107620
24796,20200129T19Z,28464,110867
24797,20200129T18Z,29727,106247
24798,20200129T17Z,30933,86390
24799,20200129T16Z,31780,68221
24800,20200129T15Z,30598,53917
24801,20200129T14Z,27313,48892
24802,20200129T13Z,25265,48728
24803,20200129T12Z,24566,54191
24804,20200129T11Z,24585,58847
24805,20200129T10Z,25088,66140
24864,20200126T23Z,24898,76000
24865,20200126T22Z,24762,80547
24866,20200126T21Z,24678,84305
24867,20200126T20Z,25371,86501
24868,20200126T19Z,25754,86549
24869,20200126T18Z,25462,82005
24870,20200126T17Z,25265,67120
24871,20200126T16Z,24801,50874
24872,20200126T15Z,24352,42031
24873,20200126T14Z,23470,36979
24874,20200126T13Z,23051,35146
24875,20200126T12Z,23099,40423
24876,20200126T11Z,23433,49835
24877,20200126T10Z,24077,56296
24960,20200122T23Z,28156,95228
24961,20200122T22Z,27965,98971
24962,20200122T21Z,27968,101949
24963,20200122T20Z,28415,104646
24964,20200122T19Z,29101,107280
24965,20200122T18Z,30024,104051
24966,20200122T17Z,30948,89325
24967,20200122T16Z,31503,72513
24968,20200122T15Z,29994,63141
24969,20200122T14Z,26882,62268
24970,20200122T13Z,24994,60352
24971,20200122T12Z,24250,59235
24972,20200122T11Z,24410,61972
24973,20200122T10Z,25040,66131
25032,20200119T23Z,26629,89307
25033,20200119T22Z,25948,94213
25034,20200119T21Z,25319,99635
25035,20200119T20Z,25720,100982
25036,20200119T19Z,26029,101522
25037,20200119T18Z,26446,100879
25038,20200119T17Z,26515,93624
25039,20200119T16Z,26274,86141
25040,20200119T15Z,25761,73948
25041,20200119T14Z,24814,63530
25042,20200119T13Z,24346,54506
25043,20200119T12Z,24203,56817
25044,20200119T11Z,24460,59929
25045,20200119T10Z,25055,68086
25128,20200115T23Z,28472,97780
